case,shield,dry_pressure_pa,base,base_pressure_pa,base_temperature_k,deposited_heat_w_m2,heat_source,atomic_o_fraction_at_top,status,exobase_temperature_k,exobase_radius_R,molecular_loss_kg_s,jeans_lambda_N2,atomic_o_fraction_at_base,jeans_lambda_O,atomic_o_loss_mixed_kg_s,atomic_o_loss_eddy_kg_s,atomic_o_loss_separated_kg_s,atomic_o_fraction_at_exobase_eddy,atomic_o_fraction_at_exobase_separated,homopause_pa,flags
moon_1.2atm_edge_310nm,edge_310nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,7.4441e-07,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,7.4441e-07,9.768510554304408,2.8674884534341696e-06,8.766139347913118e-05,0.002505154350575166,2.2757203378325014e-05,0.0006503468036212171,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_310nm,edge_310nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,7.4441e-07,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,7.4441e-07,4.733813082071489,0.00019719088081341648,0.010463459846138709,0.24056298011014995,3.9500326343357764e-05,0.0009081428476058241,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,0.0,swept,0.000254586,converged,200.21555396727854,2.555704357071701,0.0012232586891667233,18.580935754944242,0.00020010612940250433,10.612598687739004,0.00037771758323665354,0.011235574328860123,0.5501230753988805,0.005952350089971042,0.2914426126784283,4.430238467268104e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,1e-06,swept,0.000254586,converged,215.95605777896566,2.7005586789684823,0.010228832943521976,16.302604735028922,0.00020010612940250433,9.3113180035434,0.0011864712260829238,0.038933205868416594,1.814492569796279,0.006566339714179639,0.30602603500993797,5.0309635237664325e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,3e-06,swept,0.000254586,converged,247.79434777600173,3.064870175342681,0.3338587154019565,12.519083305805973,0.00020010612940250433,7.150339940631824,0.007599002036620001,0.30479190997371924,12.999576548857226,0.008026149892330586,0.3423206013799712,6.165531659408078e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,1e-05,swept,0.000254586,converged,307.5258778580808,4.508972976443975,52.69275892375855,6.856724638326003,0.00020010612940250433,3.916254157410955,0.1044397113341514,6.8978157751963005,251.49771545398306,0.01321619141295649,0.4818687618931828,8.8142359858795e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000254586,converged,226.6857404687909,2.8111715965238866,0.036811398715754805,14.919849766545115,0.00020010612940250433,8.521550267540597,0.0023556623722137448,0.08265180351156025,3.7329437608553517,0.00702101145050422,0.317101863184243,5.351921453870366e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,0.3,200.22,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000254586,converged,265.8490104059567,3.3347160717176747,1.7020956710584432,10.724624557101144,0.00020010612940250433,6.1254254361704845,0.017874526520742437,0.8083936949841368,32.95064467998523,0.009050003822419866,0.36888395116802203,6.709700212602955e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.83,0.0,swept,0.000254586,converged,185.82595890566145,2.289412275293679,3.472878071745475e-05,22.34835794012779,0.00025458600000000017,12.764381583172504,6.874749717125444e-05,0.0017461641473576562,0.0558402717726307,0.006466401889683293,0.20678791249801604,3.90303190886892e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.83,1e-06,swept,0.000254586,converged,200.29493068900308,2.3841301233211674,0.0003445869962393476,19.910221674871647,0.00025458600000000017,11.371827296863152,0.00023956915094331953,0.006615092303008811,0.20170393618254737,0.007029744365760396,0.21434729010297046,4.357084294867218e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.83,3e-06,swept,0.000254586,converged,229.73134888137972,2.609128132375764,0.0150386619701369,15.862087385441793,0.00025458600000000017,9.059714214164245,0.0018363078819968349,0.05985323561426947,1.67461987103152,0.00829806155682595,0.2321695499247254,5.304889964757318e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.83,1e-05,swept,0.000254586,converged,316.32317981904004,3.8220792811071576,21.156924107407857,7.8640324905651955,0.00025458600000000017,4.491583308311133,0.0823220330900449,4.605339671229365,105.27705467273218,0.014242298951207311,0.32557582988257555,8.351322005456556e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,10.0,252.81,0.0,swept,0.000254586,converged,240.11665105854647,4.444608093653113,9.447399215459358,8.90882151011179,1.7866796517754294e-06,5.088320024052368,0.0004047837454239997,0.02307208526622937,4.54699181178341,0.000101838143787173,0.02007001970494944,6.275351084977345e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,10.0,252.81,1e-06,swept,0.000254586,converged,246.34667306889355,4.785549734950198,20.01294674160809,8.064871882364317,1.7866796517754294e-06,4.606293777900185,0.0005959098754011618,0.03714252834377581,7.1467778740139085,0.00011136214106645261,0.021427741224566085,6.587129343863305e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,10.0,252.81,3e-06,swept,0.000254586,converged,252.09639039413318,5.315282680689938,47.0917779385395,7.095500164588656,1.7866796517754294e-06,4.052632048713062,0.0009235590371842498,0.06510321753960939,12.155594867635347,0.00012594602982583754,0.023515718141250943,7.059895933375426e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,middle_atmosphere,10.0,252.81,1e-05,swept,0.000254586,converged,253.5729452867713,6.6001418728387735,162.43655107308675,5.68093502537177,1.7866796517754294e-06,3.2446957672381176,0.0017354323266970822,0.15614098381354732,27.66919501760016,0.00016075182782771585,0.02848626648152861,7.922884219771022e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000254586,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.00025458600000000017,13.71975342826452,2.873458648611e-05,0.000686647948067537,0.02252089052040784,0.006083642602312162,0.1995331805731769,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000254586,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.00025458600000000017,12.228192185709727,0.00011042901198393722,0.002867246052821404,0.0895270285459413,0.006610225795642987,0.20639800791401045,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000254586,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.00025458600000000017,9.768510554304408,0.000980672499571462,0.029979935143641417,0.8567553169564215,0.007782895688228605,0.22241666735631077,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000254586,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.00025458600000000017,4.733813082071489,0.0674386931701139,3.5784720629613673,82.27182178412792,0.013508993810467468,0.3105821455925854,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm,edge_200nm,121590.0,line_by_line_corrected_top,0.1,155.24,0.0,swept,0.000254586,converged,155.23999999691156,1.891667578129209,2.3784040938279485e-09,32.37632520815964,0.00025458600000000017,18.491907563185983,3.4671527642997556e-07,6.4487513703652105e-06,0.00023782739627357079,0.00473518742318058,0.17463183662151624,2.8393119582952092e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,line_by_line_corrected_top,0.1,155.24,1e-06,swept,0.000254586,converged,169.32746988489174,1.950560082236294,7.375450081277208e-08,28.78652600506947,0.00025458600000000017,16.44157496345004,2.308291363912869e-06,4.670922887064588e-05,0.001626939855675291,0.005151652831687815,0.17943840044301465,3.242078401740021e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,line_by_line_corrected_top,0.1,155.24,3e-06,swept,0.000254586,converged,197.8808101353485,2.084270992528536,1.712753726943828e-05,23.052506020550833,0.00025458600000000017,13.16655944400941,4.586192823474473e-05,0.0010891229154267022,0.03427960247005762,0.006045874153559038,0.19029088418987342,4.067860997316234e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm,edge_200nm,121590.0,line_by_line_corrected_top,0.1,155.24,1e-05,swept,0.000254586,converged,301.89421552154874,2.845841160583673,1.1648945030861686,11.066506921330838,0.00025458600000000017,6.320693337520379,0.018035843004591438,0.7358740592127794,17.76281415603295,0.010387273452704831,0.2507320452709966,7.474961362240472e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_none,none,121590.0,middle_atmosphere,0.3,201.84,0.0,swept,0.000272132,converged,201.83923512350634,2.590432364345769,0.0017764890029009044,18.184365794587386,0.00021335561816819361,10.386095679688937,0.0004932549160894912,0.014944879735874134,0.7270352170144769,0.006464353320136466,0.3144764362126046,4.550179323807034e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,middle_atmosphere,0.3,201.84,1e-06,swept,0.000272132,converged,217.60334656105246,2.7403169133511485,0.014295457839218604,15.944453813414956,0.00021335561816819361,9.106758230512513,0.0015156108004581175,0.05068765736551322,2.348048430914552,0.007135404727551304,0.33053955825282155,5.0581501907079255e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,middle_atmosphere,0.3,201.84,3e-06,swept,0.000272132,converged,249.39652504127804,3.118191874752458,0.437237655230403,12.22595448604589,0.00021335561816819361,6.982917881325872,0.009351842648115736,0.38286100570541914,16.244413646166148,0.008734700702137508,0.37060470814871294,6.187998813260774e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_none,none,121590.0,middle_atmosphere,0.3,201.84,1e-05,swept,0.000272132,converged,306.45915622684237,4.562805117142965,55.52968935471893,6.799414025467675,0.00021335561816819361,3.8835209009789162,0.11449288102818407,7.640372560165535,278.6196607596806,0.01423770976824441,0.5192031978002264,8.718001869670052e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,middle_atmosphere_top,0.1,187.49,0.0,swept,0.000272132,converged,187.48693676225847,2.316832991475987,5.3736078220057495e-05,21.88821096254266,0.0002721319999999999,12.50156622904333,9.333324757172512e-05,0.0024127677618975127,0.07661370219596932,0.007034913427566245,0.22338277675349671,3.928835937488629e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,middle_atmosphere_top,0.1,187.49,1e-06,swept,0.000272132,converged,201.9797666470785,2.4144293486702932,0.0005092485680340949,19.496364715728863,0.0002721319999999999,11.135450728996187,0.0003168371785153951,0.008906037312650687,0.26975965534135765,0.007649410834052394,0.23169703401391484,4.384162584474268e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,middle_atmosphere_top,0.1,187.49,3e-06,swept,0.000272132,converged,231.46820905778446,2.647026184298333,0.020737942422334395,15.517666697383234,0.0002721319999999999,8.862996535876817,0.0023340582202255964,0.07751375654525557,2.15590242881652,0.009037466766417961,0.2513604993546352,5.33224233967346e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,middle_atmosphere_top,0.1,187.49,1e-05,swept,0.000272132,converged,316.0283516885103,3.8789713371265644,23.32351601261343,7.755921266137369,0.0002721319999999999,4.429835016749051,0.09259119072249232,5.254802593828213,119.96938282270389,0.015444233174941582,0.3525984257417838,8.41221546979596e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,middle_atmosphere,10.0,254.13,0.0,swept,0.000272132,converged,240.0826883247076,4.50396493177803,10.49920495147781,8.792657619437858,1.8627898600757288e-06,5.0219724100254055,0.000446094271876183,0.025758875367529684,5.070263215827879,0.00010756329965812008,0.021172284653277546,6.346473298214089e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,middle_atmosphere,10.0,254.13,1e-06,swept,0.000272132,converged,245.9064299997382,4.839344414561035,21.436656585217392,7.98949982365834,1.8627898600757288e-06,4.563244632159374,0.0006442203881553643,0.04056302404185733,7.803039002734057,0.00011728965935948802,0.022562809559145733,6.679759016227421e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,middle_atmosphere,10.0,254.13,3e-06,swept,0.000272132,converged,251.29063762877234,5.363624656414832,48.93416554467419,7.0540952786401805,1.8627898600757288e-06,4.028983431437914,0.0009829014868703906,0.06980120045406661,13.040791562737885,0.00013228687733595246,0.024714841329396147,7.179288746699394e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,middle_atmosphere,10.0,254.13,1e-05,swept,0.000272132,converged,252.47696987693402,6.647255698019335,165.024471700051,5.665155745068291,1.8627898600757288e-06,3.2356833487221346,0.0018258134026128284,0.16509299357493007,29.294163830859915,0.0001684364645153944,0.02988743059144614,8.080408126476829e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_none,none,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000272132,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.0002721319999999999,13.71975342826452,3.0714966611039404e-05,0.0007339715436179321,0.02407302435758298,0.006502925646549346,0.2132849547726101,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000272132,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.0002721319999999999,12.228192185709727,0.00011803975037595458,0.0030648558948504377,0.09569720775008866,0.007065800814734179,0.2206229042039053,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000272132,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.0002721319999999999,9.768510554304408,0.0010482601896937805,0.032046144369719545,0.9158026675228986,0.008319290807149745,0.23774556543175,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_none,none,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000272132,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.0002721319999999999,4.733813082071489,0.07208655012361015,3.825099414098976,87.94197405104083,0.014440030102323495,0.33198738518379395,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,0.0,swept,0.00025498,converged,200.75687777607703,2.5185472630601233,0.0009543773631106938,18.804226346553186,0.00018864406916263104,10.740132277583259,0.00031800593301959843,0.00954689712591802,0.4769308194880505,0.005663307928280729,0.28291978593918027,4.512144361773974e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,1e-06,swept,0.00025498,converged,216.3877275790495,2.6567097971757128,0.007910701825599997,16.538619847869313,0.00018864406916263104,9.446119270274547,0.0009940742758050877,0.032879720278596564,1.5635311957425535,0.006239538007620362,0.29670910334010264,5.02640858644419e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,3e-06,swept,0.00025498,converged,248.06151734849888,3.002101972224055,0.25732051527725885,12.767068028695919,0.00018864406916263104,7.29197771277798,0.006353168470860987,0.2560858400224326,11.1423706388848,0.007603934184703804,0.33084942530299327,6.180358826920038e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,1e-05,swept,0.00025498,converged,310.8350664776221,4.425094826519885,49.06211882126605,6.912313377659631,0.00018864406916263104,3.948003956769049,0.09595029929930006,6.431482904007462,237.78150379374102,0.012644682868339039,0.4674927621365753,8.793942050971264e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.00025498,converged,227.04418390550111,2.761823544380209,0.028362601069432468,15.16246108778081,0.00018864406916263104,8.660118993213707,0.001969532005267041,0.06958690569184842,3.2067639143145903,0.006665114867410684,0.30714758227966443,5.3527368466677747e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere,0.3,200.76,4.18776226077395e-06,"leak 0.1%, solar maximum",0.00025498,converged,266.2846229579071,3.2588055849846835,1.3380753920691153,10.956490541177423,0.00018864406916263104,6.257856906296227,0.015095943652561446,0.6854401865003052,28.48388902954145,0.008565494739844914,0.3559444083641497,6.73689734651292e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm,edge_200nm,101325.0,middle_atmosphere_top,0.1,186.43,0.0,swept,0.00025498,converged,186.42996666085318,2.263766399767522,2.8141622229083095e-05,22.528313274440666,0.0002549799999999998,12.867164014045088,6.279601074449123e-05,0.00161330944173957,0.05249380921929489,0.00655076073428505,0.21314843596032074,3.9589059714074834e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
