deposited_heat_w_m2,lower_temperature_k,lower_pressure_pa,lower_radius_R,oxygen_mole_fraction,conductivity_multiplier,heating_shape,exobase_temperature_k,max_temperature_k,exobase_radius_R,exobase_pressure_pa,jeans_lambda_N2,jeans_lambda_O2,N2_loss_kg_s,O2_loss_kg_s,molecular_loss_kg_s,max_mach,lower_conductive_flux_W_m2,upper_energy_to_infinity_W_m2,net_energy_boundary_residual_W_m2,max_scaled_BC_residual,max_collocation_residual,mesh_nodes,domain_flags,numerical_status
3e-07,210.0,10.0,1.260812084774164,0.175,1.0,high,218.59716240869912,218.59717091146902,2.879788753173056,1.6976713653850055e-08,15.1032654965009,17.251539954344555,0.030657969457189804,0.0009191960684681425,0.031577165525657945,1.2573094090434208e-06,-2.982067907156537e-07,1.1096079762835132e-10,-5.188059030991105e-16,6.18897281867703e-07,2.5207007786908975e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,10.0,1.260812084774164,0.175,1.0,high,238.62135226315814,238.62158739945326,3.1420160115794755,1.4261264482101196e-08,12.681140427124976,14.4848940645243,0.28095230241678254,0.011871918418663203,0.29282422083544574,1.2181716093499826e-05,-9.832700811804654e-07,1.1275406892100133e-09,-2.8062246237171418e-15,2.766365909678825e-08,1.3078636383680563e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,10.0,1.260812084774164,0.175,1.0,high,281.12481768669426,281.2113361188621,3.955483098488439,8.998616689952959e-09,8.550219977163563,9.766395326139621,11.245132608914977,0.851737741992407,12.096870350907384,0.0005462223273106058,-2.29969672556873e-06,5.549410186321076e-08,-8.897822011468794e-15,2.965940670489598e-09,1.3874965445586722e-08,241,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
1e-05,210.0,10.0,1.260812084774164,0.175,1.0,high,319.00619463984106,321.01584723786465,5.152888089879911,5.302411116889321e-09,5.7839719895194825,6.606678793743152,119.22065927317766,13.311534783044413,132.53219405622207,0.006374817782593476,-2.2316440701621585e-06,7.010358168129928e-07,2.467310942991382e-15,2.467310942991382e-10,1.8588179893270253e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,10.0,1.260812084774164,0.175,1.0,high,361.1187575348312,367.40809968128696,6.41805631710102,3.4179662587859253e-09,4.102252960175536,4.685753611475108,452.965671280054,63.84734348228755,516.8130147623415,0.026448758739288467,7.220616269161836e-07,3.154298331510343e-06,1.1986854515705012e-15,2.8364937065816774e-10,9.669480018195427e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,180.0,0.1,1.3645306335885365,0.175,0.5,middle,179.99998297415473,180.0,2.198447625259153,2.913013995469633e-08,24.026329044329398,27.443811774381263,6.997983980514892e-06,5.913332559260475e-08,7.057117306107497e-06,2.54982513509907e-10,3.7025315413220914e-13,2.0254380821609566e-14,-1.1180052293154268e-25,3.979039320256561e-14,9.66715193717395e-15,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,180.0,0.1,1.3645306335885365,0.175,0.5,middle,180.28636943249052,180.28636945728124,2.200077677362951,2.9086990524883498e-08,23.970390024031186,27.379916039786306,7.378191594198948e-06,6.284344474084159e-08,7.4410350389397905e-06,2.6906773657353387e-10,-9.9996095693954e-09,2.1390986147858942e-14,8.583887676652308e-20,4.154665589339856e-09,4.780535732106357e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,180.0,0.1,1.3645306335885365,0.175,0.5,middle,182.8663993811696,182.86639939633395,2.2148920654579687,2.8699192957981154e-08,23.47413117296716,26.813069790621736,1.1794211249292503e-05,1.0779299583621718e-07,1.190200424512872e-05,4.3344488937710567e-10,-9.999937499728526e-08,3.471583533415695e-14,2.7444781344115085e-19,1.616111831026501e-08,4.378175854917933e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,180.0,0.1,1.3645306335885365,0.175,0.5,middle,188.61653541069128,188.6165354483211,2.2487714687669187,2.7840958587247718e-08,22.415628605757995,25.60400680128239,3.202194693373087e-05,3.401392287210334e-07,3.23620861624519e-05,1.1969422855224193e-09,-2.999982975097789e-07,9.743215260270143e-14,1.329702923101778e-17,3.8123729311223543e-07,2.2661122259997583e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,180.0,0.1,1.3645306335885365,0.175,0.5,middle,208.9346359482305,208.93463801019405,2.3790174552811973,2.4875943694049842e-08,19.127928465014637,21.84866724580159,0.0007004136501855343,1.1865258786833895e-05,0.0007122789089723682,2.7726952015514965e-08,-9.99962289078501e-07,2.381692963467369e-12,3.1222234816649137e-17,9.773463673923289e-08,4.402645825711694e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,180.0,0.1,1.3645306335885365,0.175,0.5,middle,268.0999215321565,268.11219773060054,2.8915573974308706,1.683880173901214e-08,12.264433813731419,14.008915489436408,0.3898329952736788,0.017473625774347985,0.40730662104802684,1.7960426384990853e-05,-2.978027414180275e-06,1.7635228158169982e-09,-6.477559332380098e-17,4.30048885391443e-11,1.6738304110316835e-08,161,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,180.0,0.1,1.3645306335885365,0.175,0.5,middle,331.26828766065074,344.26255624613077,4.474715243729684,7.031435731755867e-09,6.414026381909284,7.326351537775966,68.09293928126664,6.962216464510858,75.0551557457775,0.003678894140660078,-5.8634425057755476e-06,4.1029828442739963e-07,-2.2135617889715038e-17,2.2135617889715038e-12,3.7691040128062935e-07,152,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,180.0,0.1,1.3645306335885365,0.175,0.5,middle,315.39786432419555,388.6376228088167,6.805512312457913,3.039857113904914e-09,4.429517643757345,5.059568119719403,371.8184657179581,50.10101664295149,421.91948236090957,0.020179285420021953,-6.807723904180528e-06,2.238532898261872e-06,-1.3209478812430814e-18,4.403159604143604e-14,9.648413036013873e-07,144,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,180.0,0.1,1.3645306335885365,0.175,2.0,middle,179.99999574352935,180.0,2.1984476813726053,2.91301384676538e-08,24.0263267266273,27.443809127011367,6.99799930346266e-06,5.913347453931381e-08,7.057132778001974e-06,2.549830815732635e-10,3.702539673469398e-13,2.0254426693501654e-14,-1.0621223227895703e-26,4.263256414560601e-15,9.296116244618597e-15,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,180.0,0.1,1.3645306335885365,0.175,2.0,middle,180.07158372745792,180.07158374157112,2.198854870893702,2.9119351547314614e-08,24.012327502981947,27.427818666795755,7.0913138070623585e-06,6.004130442117848e-08,7.1513551114835365e-06,2.584388219377537e-10,-9.999624785007492e-09,2.0533195700613766e-14,9.213003930607789e-18,6.224531581722203e-07,2.15888976604783e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,180.0,0.1,1.3645306335885365,0.175,2.0,middle,180.71606923967508,180.71606924144604,2.202528765189616,2.9022287599138527e-08,23.88678208011296,27.284415779571717,7.985222854088331e-06,6.882632384004042e-08,8.054049177928371e-06,2.915811813879269e-10,-9.999957734674561e-08,2.3209657061454825e-14,1.018618335616708e-18,4.715013162126524e-08,2.5834355863394726e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,180.0,0.1,1.3645306335885365,0.175,2.0,middle,182.14927643306908,182.14927643306908,2.2107508093704635,2.880681508289033e-08,23.61069467561149,26.969057959055892,1.0366492373121816e-05,9.29244596622748e-08,1.045941683278409e-05,3.80161396157939e-10,-2.9999945086126946e-07,3.038573962663059e-14,1.3428305538279449e-17,5.104638745478951e-07,2.6128731816289938e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,180.0,0.1,1.3645306335885365,0.175,2.0,middle,187.1768522799027,187.1768522799027,2.240174570719537,2.805505333537051e-08,22.674723798133126,25.899955453199674,2.5082246673001928e-05,2.5680028052020315e-07,2.533904695352213e-05,9.336050004846911e-10,-9.999986675803646e-07,7.569198110837344e-14,6.5817407284324665e-18,2.2461617490421304e-07,1.5233718316037997e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,180.0,0.1,1.3645306335885365,0.175,2.0,middle,201.6429854857939,201.64298553343718,2.3302593082583827,2.592783947112926e-08,20.234321113530825,23.112432157137633,0.00024877599099435647,3.6018546331576983e-06,0.00025237784562751417,9.651384195419486e-09,-2.9999866686395776e-06,8.136609310054871e-13,7.01607976379763e-17,3.918301480609898e-07,4.130964471029127e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-05,180.0,0.1,1.3645306335885365,0.175,2.0,middle,253.62490709738435,253.62516503310718,2.7414574712340074,1.8733192606889175e-08,13.674220989185716,15.61922948346022,0.10827666062901195,0.00397508919883854,0.1122517498278505,4.814330420103841e-06,-9.993972372710436e-06,4.5862075158801167e-10,1.728384342404126e-15,8.25945377869175e-08,1.1128999081308993e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-05,180.0,0.1,1.3645306335885365,0.175,2.0,middle,349.9388673321379,353.0393777642311,4.661435686676453,6.479409452610801e-09,5.828598359476168,6.657652777118037,109.57753429445197,12.158905178061906,121.73643947251387,0.006132866565194508,-2.3249517307115293e-05,7.061084628239004e-07,-6.780498742770674e-19,2.2453150450019167e-13,3.248471258655177e-07,98,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
